campaign_id,panel_id,job_id,run_id,policy,variant,seed,trace_hash,task_id,source_agent,arrival_slot,workload,deadline,decision_slot,selected_action,destination,completion_or_drop_slot,outcome,queue_delay,transmission_delay,service_delay,end_to_end_delay,reward,learner_owner,config_hash,source_hash,checkpoint_hash
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,1,0,0,{'task_count': 10},,0,local,self,2,completed,,,,2.0,-2.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,2,0,0,{'task_count': 10},,0,local,self,1,completed,,,,1.0,-1.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,3,0,0,{'task_count': 10},,0,local,self,2,completed,,,,2.0,-2.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,4,0,0,{'task_count': 10},,0,local,self,2,completed,,,,2.0,-2.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,5,0,0,{'task_count': 10},,0,local,self,1,completed,,,,1.0,-1.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,6,0,0,{'task_count': 10},,0,local,self,1,completed,,,,1.0,-1.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,7,0,0,{'task_count': 10},,0,local,self,2,completed,,,,2.0,-2.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,8,0,0,{'task_count': 10},,0,local,self,1,completed,,,,1.0,-1.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,9,0,0,{'task_count': 10},,0,local,self,2,completed,,,,2.0,-2.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,10,0,0,{'task_count': 10},,0,local,self,2,completed,,,,2.0,-2.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,11,0,0,{'task_count': 10},,0,local,self,2,completed,,,,2.0,-2.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,12,0,0,{'task_count': 10},,0,local,self,2,completed,,,,2.0,-2.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,13,0,0,{'task_count': 10},,0,local,self,2,completed,,,,2.0,-2.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,14,0,0,{'task_count': 10},,0,local,self,1,completed,,,,1.0,-1.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,15,0,0,{'task_count': 10},,0,local,self,2,completed,,,,2.0,-2.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,16,0,0,{'task_count': 10},,0,local,self,1,completed,,,,1.0,-1.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,17,0,0,{'task_count': 10},,0,local,self,1,completed,,,,1.0,-1.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,18,0,0,{'task_count': 10},,0,local,self,1,completed,,,,1.0,-1.0,HOODIE,config,source,checkpoint
figures-8-11-smoke,figure_10f,ba95a366306ea0d1d6a92582b0c7b48257c3ef2cdb299ee7fd3856fc36bc58ad,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,HOODIE,,0,06ad2737352ceb60f733c9673ecf6022046c3a054ce8a3b5c8acd5c3c1557062-0,19,0,0,{'task_count': 10},,0,local,self,2,completed,,,,2.0,-2.0,HOODIE,config,source,checkpoint
