episode_id,time,node_id,queue_type,queue_length,arrivals,departures,drops,cpu_allocated
0,2,20,cloud,0.0,0,0,0,3.0
0,3,0,private,0.0,0,0,0,0.5
0,3,0,offloading,2.6707514297067254,1,1,0,0.5
0,3,0,public:5,0.0,0,0,0,0.5
0,3,0,public:10,0.0,0,0,0,0.5
0,3,0,public:15,0.0,0,0,0,0.5
0,3,1,private,0.0,0,1,0,0.5
0,3,1,offloading,0.0,0,0,0,0.5
0,3,1,public:6,0.0,0,0,0,0.5
0,3,1,public:11,0.0,0,0,0,0.5
0,3,1,public:16,0.0,0,0,0,0.5
0,3,2,private,0.0,0,0,0,0.5
0,3,2,offloading,0.0,0,0,0,0.5
0,3,2,public:7,0.0,0,0,0,0.5
0,3,2,public:12,0.0,0,0,0,0.5
0,3,2,public:17,0.0,0,0,0,0.5
0,3,3,private,0.0,0,0,0,0.5
0,3,3,offloading,1.8156345910420502,0,0,0,0.5
0,3,3,public:8,0.0,0,0,0,0.5
0,3,3,public:13,0.0,0,0,0,0.5
0,3,3,public:18,0.0,0,0,0,0.5
0,3,4,private,2.3057628660206566,1,0,0,0.5
0,3,4,offloading,1.2720771117207317,0,0,0,0.5
0,3,4,public:9,0.0,0,0,0,0.5
0,3,4,public:14,0.0,0,0,0,0.5
0,3,4,public:19,0.0,0,0,0,0.5
0,3,5,private,0.0,0,0,0,0.5
0,3,5,offloading,3.7206651776775908,1,0,0,0.5
0,3,5,public:0,0.0,0,0,0,0.5
0,3,5,public:10,0.0,0,0,0,0.5
0,3,5,public:15,0.0,0,0,0,0.5
0,3,6,private,0.0,0,0,0,0.5
0,3,6,offloading,2.7441048957556835,1,0,0,0.5
0,3,6,public:1,0.0,0,0,0,0.5
0,3,6,public:11,0.0,0,0,0,0.5
0,3,6,public:16,0.0,0,0,0,0.5
0,3,7,private,0.0,0,0,0,0.5
0,3,7,offloading,6.058227016938918,1,0,0,0.5
0,3,7,public:2,0.0,0,0,0,0.5
0,3,7,public:12,0.0,0,0,0,0.5
0,3,7,public:17,0.0,0,0,0,0.5
0,3,8,private,0.0,0,0,0,0.5
0,3,8,offloading,2.765967166409009,0,0,0,0.5
0,3,8,public:3,0.0,0,0,0,0.5
0,3,8,public:13,0.0,0,0,0,0.5
0,3,8,public:18,0.0,0,0,0,0.5
0,3,9,private,0.0,0,0,0,0.5
0,3,9,offloading,0.7036073519977526,0,0,0,0.5
0,3,9,public:4,0.0,0,0,0,0.5
0,3,9,public:14,0.0,0,0,0,0.5
0,3,9,public:19,0.0,0,0,0,0.5
0,3,10,private,0.0,0,0,0,0.5
0,3,10,offloading,8.242298980842087,1,0,0,0.5
0,3,10,public:0,0.0,0,0,0,0.5
0,3,10,public:5,0.0,0,0,0,0.5
0,3,10,public:15,0.0,0,0,0,0.5
0,3,11,private,0.0,0,0,0,0.5
0,3,11,offloading,0.0,0,0,0,0.5
0,3,11,public:1,0.0,0,0,0,0.5
0,3,11,public:6,0.0,0,0,0,0.5
0,3,11,public:16,0.0,0,0,0,0.5
0,3,12,private,0.0,0,0,0,0.5
0,3,12,offloading,2.858051387886804,0,0,0,0.5
0,3,12,public:2,0.0,0,0,0,0.5
0,3,12,public:7,0.0,0,0,0,0.5
0,3,12,public:17,0.0,0,0,0,0.5
0,3,13,private,0.0,0,1,0,0.5
0,3,13,offloading,0.0,0,0,0,0.5
0,3,13,public:3,0.0,0,0,0,0.5
0,3,13,public:8,0.0,0,0,0,0.5
0,3,13,public:18,0.0,0,0,0,0.5
0,3,14,private,0.0,0,0,0,0.5
0,3,14,offloading,2.9753830502174035,0,1,0,0.5
0,3,14,public:4,0.0,0,0,0,0.5
0,3,14,public:9,0.0,0,0,0,0.5
0,3,14,public:19,0.0,0,0,0,0.5
0,3,15,private,0.0,0,0,0,0.5
0,3,15,offloading,1.8259654187877072,1,0,0,0.5
0,3,15,public:0,0.0,0,0,0,0.5
0,3,15,public:5,0.0,0,0,0,0.5
0,3,15,public:10,0.0,0,0,0,0.5
0,3,16,private,0.0,0,0,0,0.5
0,3,16,offloading,0.0,0,0,0,0.5
0,3,16,public:1,0.0,0,0,0,0.5
0,3,16,public:6,0.0,0,0,0,0.5
0,3,16,public:11,0.0,0,0,0,0.5
0,3,17,private,0.0,0,0,0,0.5
0,3,17,offloading,0.0,0,0,0,0.5
0,3,17,public:2,0.0,0,0,0,0.5
0,3,17,public:7,0.0,0,0,0,0.5
0,3,17,public:12,0.0,0,0,0,0.5
0,3,18,private,0.0,0,1,0,0.5
0,3,18,offloading,0.5669267248726606,0,0,0,0.5
0,3,18,public:3,0.0,0,0,0,0.5
0,3,18,public:8,0.0,0,0,0,0.5
0,3,18,public:13,0.0,0,0,0,0.5
0,3,19,private,0.0,0,0,0,0.5
0,3,19,offloading,0.0,0,0,0,0.5
0,3,19,public:4,0.0,0,0,0,0.5
0,3,19,public:9,0.0,0,0,0,0.5
0,3,19,public:14,0.0,0,0,0,0.5
0,3,20,cloud,0.0,0,0,0,3.0
0,4,0,private,0.0,0,0,0,0.5
0,4,0,offloading,6.152019357250258,1,0,0,0.5
0,4,0,public:5,0.0,0,0,0,0.5
0,4,0,public:10,0.0,0,0,0,0.5
0,4,0,public:15,0.0,0,0,0,0.5
0,4,1,private,0.0,0,0,0,0.5
0,4,1,offloading,1.8387864631422244,1,0,0,0.5
0,4,1,public:6,0.0,0,0,0,0.5
0,4,1,public:11,0.0,0,0,0,0.5
0,4,1,public:16,0.0,0,0,0,0.5
0,4,2,private,0.0,0,0,0,0.5
0,4,2,offloading,0.0,0,0,0,0.5
0,4,2,public:7,0.0,0,0,0,0.5
0,4,2,public:12,0.0,0,0,0,0.5
0,4,2,public:17,0.0,0,0,0,0.5
0,4,3,private,0.0,0,0,0,0.5
0,4,3,offloading,0.8156345910420502,0,0,0,0.5
0,4,3,public:8,0.0,0,0,0,0.5
0,4,3,public:13,0.0,0,0,0,0.5
0,4,3,public:18,0.0,0,0,0,0.5
0,4,4,private,0.622261182518973,0,0,0,0.5
0,4,4,offloading,0.2720771117207317,0,0,0,0.5
0,4,4,public:9,0.0,0,0,0,0.5
0,4,4,public:14,0.6361036258580632,1,0,0,0.5
0,4,4,public:19,0.0,0,0,0,0.5
0,4,5,private,0.0,0,0,0,0.5
0,4,5,offloading,7.343508223383391,1,1,0,0.5
0,4,5,public:0,0.0,0,0,0,0.5
0,4,5,public:10,0.0,0,0,0,0.5
0,4,5,public:15,0.0,0,0,0,0.5
0,4,6,private,0.0,0,0,0,0.5
0,4,6,offloading,1.7441048957556835,0,0,0,0.5
0,4,6,public:1,0.0,0,0,0,0.5
0,4,6,public:11,0.0,0,0,0,0.5
0,4,6,public:16,0.0,0,0,0,0.5
0,4,7,private,0.0,0,0,0,0.5
0,4,7,offloading,9.546916294772851,1,0,0,0.5
